Yarlip1	yarrowiacyc	Similarity_Yarlip1.to.yarrowiacyc	Similarity_yarrowiacyc.to.Yarlip1
jgi|Yarlip1|121105|fgenesh1_kg.1_#_87_#_TRINITY_DN1400_c1_g1_i1	gnl|YARROWIA|G1FV3-29421-MONOMER	100.0	100.0
jgi|Yarlip1|121100|fgenesh1_kg.1_#_82_#_TRINITY_DN3195_c0_g1_i1	gnl|YARROWIA|G1FV3-29418-MONOMER	100.0	100.0
jgi|Yarlip1|121097|fgenesh1_kg.1_#_79_#_TRINITY_DN1400_c0_g1_i1	gnl|YARROWIA|G1FV3-29415-MONOMER	100.0	100.0
jgi|Yarlip1|116300|estExt_Genewise1Plus.C_10_t10022	gnl|YARROWIA|G1FV3-24674-MONOMER	100.0	100.0
jgi|Yarlip1|121091|fgenesh1_kg.1_#_73_#_TRINITY_DN4814_c0_g1_i1	gnl|YARROWIA|G1FV3-29411-MONOMER	100.0	100.0
jgi|Yarlip1|121085|fgenesh1_kg.1_#_67_#_TRINITY_DN3539_c0_g1_i1	gnl|YARROWIA|G1FV3-29408-MONOMER	100.0	100.0
jgi|Yarlip1|121078|fgenesh1_kg.1_#_60_#_TRINITY_DN633_c0_g1_i1	gnl|YARROWIA|G1FV3-29405-MONOMER	100.0	100.0
jgi|Yarlip1|121062|fgenesh1_kg.1_#_44_#_TRINITY_DN6386_c0_g1_i1	gnl|YARROWIA|G1FV3-29399-MONOMER	100.0	100.0
jgi|Yarlip1|121112|fgenesh1_kg.1_#_94_#_TRINITY_DN9291_c0_g1_i1	gnl|YARROWIA|G1FV3-29424-MONOMER	100.0	100.0
jgi|Yarlip1|121056|fgenesh1_kg.1_#_38_#_TRINITY_DN3243_c0_g1_i1	gnl|YARROWIA|G1FV3-29401-MONOMER	100.0	100.0
jgi|Yarlip1|121040|fgenesh1_kg.1_#_22_#_TRINITY_DN7859_c0_g1_i1	gnl|YARROWIA|G1FV3-29391-MONOMER	100.0	100.0
jgi|Yarlip1|121038|fgenesh1_kg.1_#_20_#_TRINITY_DN9499_c0_g1_i1	gnl|YARROWIA|G1FV3-29390-MONOMER	100.0	100.0
jgi|Yarlip1|121037|fgenesh1_kg.1_#_19_#_TRINITY_DN2076_c0_g2_i1	gnl|YARROWIA|G1FV3-29389-MONOMER	100.0	100.0
jgi|Yarlip1|121035|fgenesh1_kg.1_#_17_#_TRINITY_DN4789_c0_g1_i1	gnl|YARROWIA|G1FV3-29387-MONOMER	100.0	100.0
jgi|Yarlip1|121027|fgenesh1_kg.1_#_9_#_TRINITY_DN4577_c0_g1_i1	gnl|YARROWIA|G1FV3-29379-MONOMER	100.0	100.0
jgi|Yarlip1|121026|fgenesh1_kg.1_#_8_#_TRINITY_DN7851_c0_g1_i1	gnl|YARROWIA|G1FV3-29378-MONOMER	100.0	100.0
jgi|Yarlip1|121021|fgenesh1_kg.1_#_3_#_TRINITY_DN266_c0_g2_i1	gnl|YARROWIA|G1FV3-29375-MONOMER	100.0	100.0
jgi|Yarlip1|121111|fgenesh1_kg.1_#_93_#_TRINITY_DN449_c0_g3_i1	gnl|YARROWIA|G1FV3-29423-MONOMER	100.0	100.0
jgi|Yarlip1|121113|fgenesh1_kg.1_#_95_#_TRINITY_DN496_c0_g2_i1	gnl|YARROWIA|G1FV3-29425-MONOMER	100.0	100.0
jgi|Yarlip1|121399|fgenesh1_kg.1_#_381_#_TRINITY_DN5487_c0_g1_i1	gnl|YARROWIA|G1FV3-29602-MONOMER	100.0	100.0
jgi|Yarlip1|121136|fgenesh1_kg.1_#_118_#_TRINITY_DN6671_c0_g1_i1	gnl|YARROWIA|G1FV3-29441-MONOMER	100.0	100.0
jgi|Yarlip1|121175|fgenesh1_kg.1_#_157_#_TRINITY_DN2494_c0_g2_i1	gnl|YARROWIA|G1FV3-29466-MONOMER	100.0	100.0
jgi|Yarlip1|121173|fgenesh1_kg.1_#_155_#_TRINITY_DN9755_c0_g1_i1	gnl|YARROWIA|G1FV3-29465-MONOMER	100.0	100.0
jgi|Yarlip1|121166|fgenesh1_kg.1_#_148_#_TRINITY_DN3328_c0_g1_i1	gnl|YARROWIA|G1FV3-29463-MONOMER	100.0	100.0
jgi|Yarlip1|121155|fgenesh1_kg.1_#_137_#_TRINITY_DN5265_c0_g1_i1	gnl|YARROWIA|G1FV3-29457-MONOMER	100.0	100.0
jgi|Yarlip1|121150|fgenesh1_kg.1_#_132_#_TRINITY_DN1179_c0_g1_i1	gnl|YARROWIA|G1FV3-29454-MONOMER	100.0	100.0
jgi|Yarlip1|121148|fgenesh1_kg.1_#_130_#_TRINITY_DN11229_c0_g1_i1	gnl|YARROWIA|G1FV3-29451-MONOMER	100.0	100.0
jgi|Yarlip1|121144|fgenesh1_kg.1_#_126_#_TRINITY_DN4994_c0_g1_i1	gnl|YARROWIA|G1FV3-29448-MONOMER	100.0	100.0
jgi|Yarlip1|121138|fgenesh1_kg.1_#_120_#_TRINITY_DN3084_c0_g1_i1	gnl|YARROWIA|G1FV3-29442-MONOMER	100.0	100.0
jgi|Yarlip1|116165|estExt_Genewise1Plus.C_9_t10399	gnl|YARROWIA|G1FV3-27117-MONOMER	100.0	100.0
jgi|Yarlip1|121119|fgenesh1_kg.1_#_101_#_TRINITY_DN6253_c0_g1_i1	gnl|YARROWIA|G1FV3-29427-MONOMER	100.0	100.0
jgi|Yarlip1|121135|fgenesh1_kg.1_#_117_#_TRINITY_DN11641_c0_g1_i1	gnl|YARROWIA|G1FV3-29440-MONOMER	100.0	100.0
jgi|Yarlip1|121133|fgenesh1_kg.1_#_115_#_TRINITY_DN7890_c0_g1_i1	gnl|YARROWIA|G1FV3-29438-MONOMER	100.0	100.0
jgi|Yarlip1|121130|fgenesh1_kg.1_#_112_#_TRINITY_DN3538_c1_g1_i1	gnl|YARROWIA|G1FV3-29437-MONOMER	100.0	100.0
jgi|Yarlip1|121129|fgenesh1_kg.1_#_111_#_TRINITY_DN3538_c0_g1_i1	gnl|YARROWIA|G1FV3-29436-MONOMER	100.0	100.0
jgi|Yarlip1|121128|fgenesh1_kg.1_#_110_#_TRINITY_DN11858_c0_g1_i1	gnl|YARROWIA|G1FV3-29435-MONOMER	100.0	100.0
jgi|Yarlip1|121125|fgenesh1_kg.1_#_107_#_TRINITY_DN2070_c0_g2_i1	gnl|YARROWIA|G1FV3-29434-MONOMER	100.0	100.0
jgi|Yarlip1|121124|fgenesh1_kg.1_#_106_#_TRINITY_DN6376_c1_g1_i1	gnl|YARROWIA|G1FV3-29432-MONOMER	100.0	100.0
jgi|Yarlip1|121122|fgenesh1_kg.1_#_104_#_TRINITY_DN3545_c0_g1_i1	gnl|YARROWIA|G1FV3-29430-MONOMER	100.0	100.0
jgi|Yarlip1|121020|fgenesh1_kg.1_#_2_#_TRINITY_DN9827_c0_g1_i1	gnl|YARROWIA|G1FV3-29373-MONOMER	100.0	100.0
jgi|Yarlip1|116360|estExt_Genewise1Plus.C_10_t10082	gnl|YARROWIA|G1FV3-24702-MONOMER	100.0	100.0
jgi|Yarlip1|120932|estExt_Genewise1Plus.C_300045	gnl|YARROWIA|G1FV3-24488-MONOMER	100.0	100.0
jgi|Yarlip1|118700|estExt_Genewise1Plus.C_150260	gnl|YARROWIA|G1FV3-28784-MONOMER	100.0	100.0
jgi|Yarlip1|11945|CE11944_8107	gnl|YARROWIA|G1FV3-30370-MONOMER	100.0	100.0
jgi|Yarlip1|117011|estExt_Genewise1Plus.C_110137	gnl|YARROWIA|G1FV3-29205-MONOMER	100.0	100.0
jgi|Yarlip1|119306|estExt_Genewise1Plus.C_180132	gnl|YARROWIA|G1FV3-25686-MONOMER	100.0	100.0
jgi|Yarlip1|119248|estExt_Genewise1Plus.C_180064	gnl|YARROWIA|G1FV3-25650-MONOMER	100.0	100.0
jgi|Yarlip1|119128|estExt_Genewise1Plus.C_170198	gnl|YARROWIA|G1FV3-28317-MONOMER	100.0	100.0
jgi|Yarlip1|119065|estExt_Genewise1Plus.C_170127	gnl|YARROWIA|G1FV3-28352-MONOMER	100.0	100.0
jgi|Yarlip1|118980|estExt_Genewise1Plus.C_170042	gnl|YARROWIA|G1FV3-28408-MONOMER	100.0	100.0
jgi|Yarlip1|118718|estExt_Genewise1Plus.C_160006	gnl|YARROWIA|G1FV3-30913-MONOMER	100.0	100.0
jgi|Yarlip1|118658|estExt_Genewise1Plus.C_150214	gnl|YARROWIA|G1FV3-28802-MONOMER	100.0	100.0
jgi|Yarlip1|120882|estExt_Genewise1Plus.C_290048	gnl|YARROWIA|G1FV3-28938-MONOMER	100.0	100.0
jgi|Yarlip1|118581|estExt_Genewise1Plus.C_150130	gnl|YARROWIA|G1FV3-28848-MONOMER	100.0	100.0
jgi|Yarlip1|118310|estExt_Genewise1Plus.C_140207	gnl|YARROWIA|G1FV3-31206-MONOMER	100.0	100.0
jgi|Yarlip1|117752|estExt_Genewise1Plus.C_130079	gnl|YARROWIA|G1FV3-30241-MONOMER	100.0	100.0
jgi|Yarlip1|117734|estExt_Genewise1Plus.C_130058	gnl|YARROWIA|G1FV3-30231-MONOMER	100.0	100.0
jgi|Yarlip1|117661|estExt_Genewise1Plus.C_120349	gnl|YARROWIA|G1FV3-28623-MONOMER	100.0	100.0
jgi|Yarlip1|117359|estExt_Genewise1Plus.C_120024	gnl|YARROWIA|G1FV3-28448-MONOMER	100.0	100.0
jgi|Yarlip1|117345|estExt_Genewise1Plus.C_120010	gnl|YARROWIA|G1FV3-28440-MONOMER	100.0	100.0
jgi|Yarlip1|117194|estExt_Genewise1Plus.C_110330	gnl|YARROWIA|G1FV3-29300-MONOMER	100.0	100.0
jgi|Yarlip1|119474|estExt_Genewise1Plus.C_190022	gnl|YARROWIA|G1FV3-29072-MONOMER	100.0	100.0
jgi|Yarlip1|119503|estExt_Genewise1Plus.C_190055	gnl|YARROWIA|G1FV3-29044-MONOMER	100.0	100.0
jgi|Yarlip1|116480|estExt_Genewise1Plus.C_10_t10215	gnl|YARROWIA|G1FV3-24763-MONOMER	100.0	100.0
jgi|Yarlip1|119653|estExt_Genewise1Plus.C_200037	gnl|YARROWIA|G1FV3-30799-MONOMER	100.0	100.0
jgi|Yarlip1|120819|estExt_Genewise1Plus.C_280080	gnl|YARROWIA|G1FV3-27051-MONOMER	100.0	100.0
jgi|Yarlip1|120806|estExt_Genewise1Plus.C_280067	gnl|YARROWIA|G1FV3-27046-MONOMER	100.0	100.0
jgi|Yarlip1|120750|estExt_Genewise1Plus.C_280011	gnl|YARROWIA|G1FV3-27017-MONOMER	100.0	100.0
jgi|Yarlip1|120427|estExt_Genewise1Plus.C_240075	gnl|YARROWIA|G1FV3-24972-MONOMER	100.0	100.0
jgi|Yarlip1|120420|estExt_Genewise1Plus.C_240068	gnl|YARROWIA|G1FV3-24976-MONOMER	100.0	100.0
jgi|Yarlip1|120408|estExt_Genewise1Plus.C_240056	gnl|YARROWIA|G1FV3-24982-MONOMER	100.0	100.0
jgi|Yarlip1|120247|estExt_Genewise1Plus.C_230046	gnl|YARROWIA|G1FV3-26237-MONOMER	100.0	100.0
jgi|Yarlip1|120236|estExt_Genewise1Plus.C_230035	gnl|YARROWIA|G1FV3-26240-MONOMER	100.0	100.0
jgi|Yarlip1|120119|estExt_Genewise1Plus.C_220046	gnl|YARROWIA|G1FV3-28726-MONOMER	100.0	100.0
jgi|Yarlip1|120108|estExt_Genewise1Plus.C_220035	gnl|YARROWIA|G1FV3-28730-MONOMER	100.0	100.0
jgi|Yarlip1|120082|estExt_Genewise1Plus.C_220008	gnl|YARROWIA|G1FV3-28749-MONOMER	100.0	100.0
jgi|Yarlip1|120014|estExt_Genewise1Plus.C_210208	gnl|YARROWIA|G1FV3-24625-MONOMER	100.0	100.0
jgi|Yarlip1|116452|estExt_Genewise1Plus.C_10_t10187	gnl|YARROWIA|G1FV3-24751-MONOMER	100.0	100.0
jgi|Yarlip1|119920|estExt_Genewise1Plus.C_210108	gnl|YARROWIA|G1FV3-24575-MONOMER	100.0	100.0
jgi|Yarlip1|119881|estExt_Genewise1Plus.C_210066	gnl|YARROWIA|G1FV3-24556-MONOMER	100.0	100.0
jgi|Yarlip1|119869|estExt_Genewise1Plus.C_210054	gnl|YARROWIA|G1FV3-24551-MONOMER	100.0	100.0
jgi|Yarlip1|119681|estExt_Genewise1Plus.C_200066	gnl|YARROWIA|G1FV3-30821-MONOMER	100.0	100.0
jgi|Yarlip1|121185|fgenesh1_kg.1_#_167_#_TRINITY_DN10904_c0_g1_i1	gnl|YARROWIA|G1FV3-29469-MONOMER	100.0	100.0
jgi|Yarlip1|121188|fgenesh1_kg.1_#_170_#_TRINITY_DN701_c0_g1_i1	gnl|YARROWIA|G1FV3-29471-MONOMER	100.0	100.0
jgi|Yarlip1|11605|CE11604_3010	gnl|YARROWIA|G1FV3-30306-MONOMER	100.0	100.0
jgi|Yarlip1|121303|fgenesh1_kg.1_#_285_#_TRINITY_DN5150_c0_g1_i1	gnl|YARROWIA|G1FV3-29547-MONOMER	100.0	100.0
jgi|Yarlip1|115948|estExt_Genewise1Plus.C_9_t10170	gnl|YARROWIA|G1FV3-27230-MONOMER	100.0	100.0
jgi|Yarlip1|121329|fgenesh1_kg.1_#_311_#_TRINITY_DN884_c1_g1_i1	gnl|YARROWIA|G1FV3-29559-MONOMER	100.0	100.0
jgi|Yarlip1|121327|fgenesh1_kg.1_#_309_#_TRINITY_DN884_c0_g2_i1	gnl|YARROWIA|G1FV3-29558-MONOMER	100.0	100.0
jgi|Yarlip1|121325|fgenesh1_kg.1_#_307_#_TRINITY_DN3438_c0_g2_i1	gnl|YARROWIA|G1FV3-29557-MONOMER	100.0	100.0
jgi|Yarlip1|121323|fgenesh1_kg.1_#_305_#_TRINITY_DN1456_c1_g1_i1	gnl|YARROWIA|G1FV3-29555-MONOMER	100.0	100.0
jgi|Yarlip1|121318|fgenesh1_kg.1_#_300_#_TRINITY_DN5309_c0_g1_i1	gnl|YARROWIA|G1FV3-29553-MONOMER	100.0	100.0
jgi|Yarlip1|121317|fgenesh1_kg.1_#_299_#_TRINITY_DN3335_c0_g1_i1	gnl|YARROWIA|G1FV3-29552-MONOMER	100.0	100.0
jgi|Yarlip1|121304|fgenesh1_kg.1_#_286_#_TRINITY_DN1110_c0_g1_i2	gnl|YARROWIA|G1FV3-29548-MONOMER	100.0	100.0
jgi|Yarlip1|121301|fgenesh1_kg.1_#_283_#_TRINITY_DN4617_c0_g1_i1	gnl|YARROWIA|G1FV3-29546-MONOMER	100.0	100.0
jgi|Yarlip1|121283|fgenesh1_kg.1_#_265_#_TRINITY_DN4924_c0_g1_i1	gnl|YARROWIA|G1FV3-29534-MONOMER	100.0	100.0
jgi|Yarlip1|121300|fgenesh1_kg.1_#_282_#_TRINITY_DN4617_c1_g1_i1	gnl|YARROWIA|G1FV3-29545-MONOMER	100.0	100.0
jgi|Yarlip1|121299|fgenesh1_kg.1_#_281_#_TRINITY_DN3735_c0_g1_i1	gnl|YARROWIA|G1FV3-29544-MONOMER	100.0	100.0
jgi|Yarlip1|121298|fgenesh1_kg.1_#_280_#_TRINITY_DN7839_c0_g1_i1	gnl|YARROWIA|G1FV3-29543-MONOMER	100.0	100.0
jgi|Yarlip1|121296|fgenesh1_kg.1_#_278_#_TRINITY_DN11721_c0_g1_i1	gnl|YARROWIA|G1FV3-29542-MONOMER	100.0	100.0
jgi|Yarlip1|121295|fgenesh1_kg.1_#_277_#_TRINITY_DN639_c0_g1_i1	gnl|YARROWIA|G1FV3-29541-MONOMER	100.0	100.0
jgi|Yarlip1|121292|fgenesh1_kg.1_#_274_#_TRINITY_DN8172_c0_g1_i1	gnl|YARROWIA|G1FV3-29538-MONOMER	100.0	100.0
jgi|Yarlip1|121288|fgenesh1_kg.1_#_270_#_TRINITY_DN2722_c1_g1_i1	gnl|YARROWIA|G1FV3-29537-MONOMER	100.0	100.0
jgi|Yarlip1|121285|fgenesh1_kg.1_#_267_#_TRINITY_DN9598_c0_g1_i1	gnl|YARROWIA|G1FV3-29536-MONOMER	100.0	100.0
jgi|Yarlip1|121333|fgenesh1_kg.1_#_315_#_TRINITY_DN6706_c0_g1_i1	gnl|YARROWIA|G1FV3-29561-MONOMER	100.0	100.0
jgi|Yarlip1|121345|fgenesh1_kg.1_#_327_#_TRINITY_DN1607_c0_g1_i1	gnl|YARROWIA|G1FV3-29564-MONOMER	100.0	100.0
jgi|Yarlip1|121348|fgenesh1_kg.1_#_330_#_TRINITY_DN2887_c0_g1_i1	gnl|YARROWIA|G1FV3-29566-MONOMER	100.0	100.0
jgi|Yarlip1|121350|fgenesh1_kg.1_#_332_#_TRINITY_DN11848_c0_g1_i1	gnl|YARROWIA|G1FV3-29569-MONOMER	100.0	100.0
jgi|Yarlip1|121395|fgenesh1_kg.1_#_377_#_TRINITY_DN165_c0_g2_i1	gnl|YARROWIA|G1FV3-29599-MONOMER	100.0	100.0
jgi|Yarlip1|121393|fgenesh1_kg.1_#_375_#_TRINITY_DN4625_c0_g1_i1	gnl|YARROWIA|G1FV3-29598-MONOMER	100.0	100.0
jgi|Yarlip1|121392|fgenesh1_kg.1_#_374_#_TRINITY_DN1430_c0_g1_i1	gnl|YARROWIA|G1FV3-29596-MONOMER	100.0	100.0
jgi|Yarlip1|121388|fgenesh1_kg.1_#_370_#_TRINITY_DN804_c0_g1_i1	gnl|YARROWIA|G1FV3-29593-MONOMER	100.0	100.0
jgi|Yarlip1|121387|fgenesh1_kg.1_#_369_#_TRINITY_DN3136_c1_g1_i1	gnl|YARROWIA|G1FV3-29592-MONOMER	100.0	100.0
jgi|Yarlip1|121385|fgenesh1_kg.1_#_367_#_TRINITY_DN7754_c0_g1_i1	gnl|YARROWIA|G1FV3-29590-MONOMER	100.0	100.0
jgi|Yarlip1|121382|fgenesh1_kg.1_#_364_#_TRINITY_DN2289_c1_g2_i1	gnl|YARROWIA|G1FV3-29589-MONOMER	100.0	100.0
jgi|Yarlip1|121380|fgenesh1_kg.1_#_362_#_TRINITY_DN2289_c0_g1_i1	gnl|YARROWIA|G1FV3-29588-MONOMER	100.0	100.0
jgi|Yarlip1|121379|fgenesh1_kg.1_#_361_#_TRINITY_DN7872_c0_g1_i1	gnl|YARROWIA|G1FV3-29587-MONOMER	100.0	100.0
jgi|Yarlip1|121377|fgenesh1_kg.1_#_359_#_TRINITY_DN4551_c0_g1_i1	gnl|YARROWIA|G1FV3-29585-MONOMER	100.0	100.0
jgi|Yarlip1|121374|fgenesh1_kg.1_#_356_#_TRINITY_DN7861_c0_g1_i1	gnl|YARROWIA|G1FV3-29581-MONOMER	100.0	100.0
jgi|Yarlip1|121372|fgenesh1_kg.1_#_354_#_TRINITY_DN3143_c0_g1_i1	gnl|YARROWIA|G1FV3-29580-MONOMER	100.0	100.0
jgi|Yarlip1|121371|fgenesh1_kg.1_#_353_#_TRINITY_DN299_c0_g1_i1	gnl|YARROWIA|G1FV3-29579-MONOMER	100.0	100.0
jgi|Yarlip1|121367|fgenesh1_kg.1_#_349_#_TRINITY_DN2654_c0_g1_i1	gnl|YARROWIA|G1FV3-29577-MONOMER	100.0	100.0
jgi|Yarlip1|121365|fgenesh1_kg.1_#_347_#_TRINITY_DN2834_c0_g1_i1	gnl|YARROWIA|G1FV3-29576-MONOMER	100.0	100.0
jgi|Yarlip1|121362|fgenesh1_kg.1_#_344_#_TRINITY_DN6547_c1_g1_i1	gnl|YARROWIA|G1FV3-29575-MONOMER	100.0	100.0
jgi|Yarlip1|121358|fgenesh1_kg.1_#_340_#_TRINITY_DN2194_c2_g1_i1	gnl|YARROWIA|G1FV3-29573-MONOMER	100.0	100.0
jgi|Yarlip1|121284|fgenesh1_kg.1_#_266_#_TRINITY_DN4924_c1_g1_i1	gnl|YARROWIA|G1FV3-29535-MONOMER	100.0	100.0
jgi|Yarlip1|121279|fgenesh1_kg.1_#_261_#_TRINITY_DN205_c0_g2_i1	gnl|YARROWIA|G1FV3-29532-MONOMER	100.0	100.0
jgi|Yarlip1|121192|fgenesh1_kg.1_#_174_#_TRINITY_DN3320_c0_g1_i1	gnl|YARROWIA|G1FV3-29473-MONOMER	100.0	100.0
jgi|Yarlip1|121208|fgenesh1_kg.1_#_190_#_TRINITY_DN5125_c0_g1_i1	gnl|YARROWIA|G1FV3-29486-MONOMER	100.0	100.0
jgi|Yarlip1|121227|fgenesh1_kg.1_#_209_#_TRINITY_DN11740_c0_g1_i1	gnl|YARROWIA|G1FV3-29498-MONOMER	100.0	100.0
jgi|Yarlip1|121226|fgenesh1_kg.1_#_208_#_TRINITY_DN1143_c0_g2_i1	gnl|YARROWIA|G1FV3-29497-MONOMER	100.0	100.0
jgi|Yarlip1|121223|fgenesh1_kg.1_#_205_#_TRINITY_DN6384_c0_g1_i1	gnl|YARROWIA|G1FV3-29496-MONOMER	100.0	100.0
jgi|Yarlip1|121217|fgenesh1_kg.1_#_199_#_TRINITY_DN6356_c1_g1_i1	gnl|YARROWIA|G1FV3-29492-MONOMER	100.0	100.0
jgi|Yarlip1|121216|fgenesh1_kg.1_#_198_#_TRINITY_DN6356_c0_g1_i1	gnl|YARROWIA|G1FV3-29491-MONOMER	100.0	100.0
jgi|Yarlip1|121214|fgenesh1_kg.1_#_196_#_TRINITY_DN26_c0_g2_i1	gnl|YARROWIA|G1FV3-29490-MONOMER	100.0	100.0
jgi|Yarlip1|121211|fgenesh1_kg.1_#_193_#_TRINITY_DN9976_c0_g1_i1	gnl|YARROWIA|G1FV3-29488-MONOMER	100.0	100.0
jgi|Yarlip1|121209|fgenesh1_kg.1_#_191_#_TRINITY_DN9254_c0_g1_i1	gnl|YARROWIA|G1FV3-29487-MONOMER	100.0	100.0
jgi|Yarlip1|121206|fgenesh1_kg.1_#_188_#_TRINITY_DN2299_c1_g1_i1	gnl|YARROWIA|G1FV3-29484-MONOMER	100.0	100.0
jgi|Yarlip1|121275|fgenesh1_kg.1_#_257_#_TRINITY_DN8421_c0_g1_i1	gnl|YARROWIA|G1FV3-29530-MONOMER	100.0	100.0
jgi|Yarlip1|121205|fgenesh1_kg.1_#_187_#_TRINITY_DN9406_c0_g1_i1	gnl|YARROWIA|G1FV3-29483-MONOMER	100.0	100.0
jgi|Yarlip1|121204|fgenesh1_kg.1_#_186_#_TRINITY_DN3432_c0_g1_i1	gnl|YARROWIA|G1FV3-29481-MONOMER	100.0	100.0
jgi|Yarlip1|121203|fgenesh1_kg.1_#_185_#_TRINITY_DN1685_c0_g1_i1	gnl|YARROWIA|G1FV3-29480-MONOMER	100.0	100.0
jgi|Yarlip1|116011|estExt_Genewise1Plus.C_9_t10234	gnl|YARROWIA|G1FV3-27198-MONOMER	100.0	100.0
jgi|Yarlip1|121202|fgenesh1_kg.1_#_184_#_TRINITY_DN1755_c0_g1_i1	gnl|YARROWIA|G1FV3-29479-MONOMER	100.0	100.0
jgi|Yarlip1|121198|fgenesh1_kg.1_#_180_#_TRINITY_DN223_c0_g1_i1	gnl|YARROWIA|G1FV3-29478-MONOMER	100.0	100.0
jgi|Yarlip1|121197|fgenesh1_kg.1_#_179_#_TRINITY_DN8730_c0_g1_i1	gnl|YARROWIA|G1FV3-29476-MONOMER	100.0	100.0
jgi|Yarlip1|121193|fgenesh1_kg.1_#_175_#_TRINITY_DN6323_c0_g1_i1	gnl|YARROWIA|G1FV3-29474-MONOMER	100.0	100.0
jgi|Yarlip1|121228|fgenesh1_kg.1_#_210_#_TRINITY_DN8357_c0_g1_i1	gnl|YARROWIA|G1FV3-29499-MONOMER	100.0	100.0
jgi|Yarlip1|121229|fgenesh1_kg.1_#_211_#_TRINITY_DN10117_c0_g1_i1	gnl|YARROWIA|G1FV3-29500-MONOMER	100.0	100.0
jgi|Yarlip1|121230|fgenesh1_kg.1_#_212_#_TRINITY_DN11267_c0_g1_i1	gnl|YARROWIA|G1FV3-29501-MONOMER	100.0	100.0
jgi|Yarlip1|121232|fgenesh1_kg.1_#_214_#_TRINITY_DN2441_c0_g1_i1	gnl|YARROWIA|G1FV3-29502-MONOMER	100.0	100.0
jgi|Yarlip1|121273|fgenesh1_kg.1_#_255_#_TRINITY_DN511_c0_g1_i1	gnl|YARROWIA|G1FV3-29529-MONOMER	100.0	100.0
jgi|Yarlip1|121272|fgenesh1_kg.1_#_254_#_TRINITY_DN6104_c0_g1_i1	gnl|YARROWIA|G1FV3-29527-MONOMER	100.0	100.0
jgi|Yarlip1|121270|fgenesh1_kg.1_#_252_#_TRINITY_DN2974_c6_g1_i1	gnl|YARROWIA|G1FV3-29525-MONOMER	100.0	100.0
jgi|Yarlip1|115967|estExt_Genewise1Plus.C_9_t10189	gnl|YARROWIA|G1FV3-27220-MONOMER	100.0	100.0
jgi|Yarlip1|121268|fgenesh1_kg.1_#_250_#_TRINITY_DN6674_c0_g1_i1	gnl|YARROWIA|G1FV3-29524-MONOMER	100.0	100.0
jgi|Yarlip1|121267|fgenesh1_kg.1_#_249_#_TRINITY_DN9869_c0_g1_i1	gnl|YARROWIA|G1FV3-29522-MONOMER	100.0	100.0
jgi|Yarlip1|121266|fgenesh1_kg.1_#_248_#_TRINITY_DN17_c0_g1_i1	gnl|YARROWIA|G1FV3-29521-MONOMER	100.0	100.0
jgi|Yarlip1|121264|fgenesh1_kg.1_#_246_#_TRINITY_DN10968_c0_g1_i1	gnl|YARROWIA|G1FV3-29519-MONOMER	100.0	100.0
jgi|Yarlip1|121262|fgenesh1_kg.1_#_244_#_TRINITY_DN6732_c1_g1_i1	gnl|YARROWIA|G1FV3-29517-MONOMER	100.0	100.0
jgi|Yarlip1|121257|fgenesh1_kg.1_#_239_#_TRINITY_DN1279_c0_g2_i1	gnl|YARROWIA|G1FV3-29513-MONOMER	100.0	100.0
jgi|Yarlip1|121255|fgenesh1_kg.1_#_237_#_TRINITY_DN11079_c0_g2_i1	gnl|YARROWIA|G1FV3-29512-MONOMER	100.0	100.0
jgi|Yarlip1|121253|fgenesh1_kg.1_#_235_#_TRINITY_DN11112_c0_g1_i1	gnl|YARROWIA|G1FV3-29511-MONOMER	100.0	100.0
jgi|Yarlip1|121252|fgenesh1_kg.1_#_234_#_TRINITY_DN3561_c0_g1_i1	gnl|YARROWIA|G1FV3-29510-MONOMER	100.0	100.0
jgi|Yarlip1|121251|fgenesh1_kg.1_#_233_#_TRINITY_DN7768_c0_g1_i1	gnl|YARROWIA|G1FV3-29509-MONOMER	100.0	100.0
jgi|Yarlip1|121248|fgenesh1_kg.1_#_230_#_TRINITY_DN1932_c0_g1_i4	gnl|YARROWIA|G1FV3-29507-MONOMER	100.0	100.0
jgi|Yarlip1|121236|fgenesh1_kg.1_#_218_#_TRINITY_DN340_c0_g2_i1	gnl|YARROWIA|G1FV3-29504-MONOMER	100.0	100.0
jgi|Yarlip1|121233|fgenesh1_kg.1_#_215_#_TRINITY_DN5019_c0_g1_i1	gnl|YARROWIA|G1FV3-29503-MONOMER	100.0	100.0
jgi|Yarlip1|121897|fgenesh1_kg.1_#_879_#_TRINITY_DN2740_c0_g1_i1	gnl|YARROWIA|G1FV3-29899-MONOMER	100.0	100.0
jgi|Yarlip1|121899|fgenesh1_kg.1_#_881_#_TRINITY_DN8083_c0_g1_i1	gnl|YARROWIA|G1FV3-29901-MONOMER	100.0	100.0
jgi|Yarlip1|122601|fgenesh1_kg.2_#_275_#_TRINITY_DN9247_c0_g1_i1	gnl|YARROWIA|G1FV3-26809-MONOMER	100.0	100.0
jgi|Yarlip1|122356|fgenesh1_kg.2_#_30_#_TRINITY_DN3046_c0_g1_i1	gnl|YARROWIA|G1FV3-26986-MONOMER	100.0	100.0
jgi|Yarlip1|122370|fgenesh1_kg.2_#_44_#_TRINITY_DN2530_c0_g1_i1	gnl|YARROWIA|G1FV3-26977-MONOMER	100.0	100.0
